student_id,first_name,last_name,department,student_year,section,email
S18CS099,Krishna,Kapoor,CSE,3,B,krishna.kapoor@example.com
S18CS100,Vivaan,Gupta,CSE,3,B,vivaan.gupta@example.com
S18CS101,Aditya,Bhatia,CSE,3,B,aditya.bhatia@example.com
S18CS102,Sai,Choudhary,CSE,3,B,sai.choudhary@example.com
S18CS103,Krishna,Desai,CSE,3,B,krishna.desai@example.com
S18CS104,Aadhya,Chopra,CSE,3,B,aadhya.chopra@example.com
S18CS105,Arjun,Chopra,CSE,3,B,arjun.chopra@example.com
S18CS106,Pooja,Desai,CSE,3,B,pooja.desai@example.com
S18CS107,Krishna,Bhatia,CSE,3,B,krishna.bhatia@example.com
S18CS108,Reyansh,Gupta,CSE,3,B,reyansh.gupta@example.com
S18CS109,Anaya,Menon,CSE,3,B,anaya.menon@example.com
S18CS110,Sai,Joshi,CSE,3,B,sai.joshi@example.com
S18CS111,Riya,Menon,CSE,3,B,riya.menon@example.com
S18CS112,Rudra,Mehta,CSE,3,B,rudra.mehta@example.com
S18CS113,Mira,Bansal,CSE,3,B,mira.bansal@example.com
S18CS114,Saanvi,Bhatia,CSE,3,B,saanvi.bhatia@example.com
S18CS115,Mira,Patel,CSE,3,B,mira.patel@example.com
S18CS116,Anaya,Patel,CSE,3,B,anaya.patel@example.com
S18CS117,Nisha,Patel,CSE,3,B,nisha.patel@example.com
S18CS118,Reyansh,Iyer,CSE,3,B,reyansh.iyer@example.com
S18CS119,Ira,Gupta,CSE,3,B,ira.gupta@example.com
S18CS120,Vivaan,Bansal,CSE,3,B,vivaan.bansal@example.com
S18CS121,Tara,Menon,CSE,3,B,tara.menon@example.com
S18CS122,Diya,Patel,CSE,3,B,diya.patel@example.com
S18CS123,Riya,Patel,CSE,3,B,riya.patel@example.com
S18CS124,Nisha,Kumar,CSE,3,B,nisha.kumar@example.com
S18CS125,Tara,Iyer,CSE,3,B,tara.iyer@example.com
S18CS126,Anaya,Malhotra,CSE,3,B,anaya.malhotra@example.com
S18CS127,Krishna,Sethi,CSE,3,B,krishna.sethi@example.com
S18CS128,Nisha,Bhatia,CSE,3,B,nisha.bhatia@example.com
S18CS129,Saanvi,Menon,CSE,3,B,saanvi.menon@example.com
S18CS130,Vivaan,Reddy,CSE,3,B,vivaan.reddy@example.com
S18CS131,Vivaan,Reddy,CSE,3,B,vivaan.reddy@example.com
S18CS132,Aarav,Bhatia,CSE,3,B,aarav.bhatia@example.com
S18CS133,Anaya,Bansal,CSE,3,B,anaya.bansal@example.com
S18CS134,Ayaan,Bansal,CSE,3,B,ayaan.bansal@example.com
S18CS135,Saanvi,Choudhary,CSE,3,B,saanvi.choudhary@example.com
S18CS136,Ayaan,Malhotra,CSE,3,B,ayaan.malhotra@example.com
S18CS137,Aditya,Iyer,CSE,3,B,aditya.iyer@example.com
S18CS138,Ira,Desai,CSE,3,B,ira.desai@example.com
S18CS139,Nisha,Desai,CSE,3,B,nisha.desai@example.com
S18CS140,Ayaan,Kapoor,CSE,3,B,ayaan.kapoor@example.com
S18CS141,Anaya,Sharma,CSE,3,B,anaya.sharma@example.com
S18CS142,Reyansh,Nair,CSE,3,B,reyansh.nair@example.com
S18CS143,Rudra,Kumar,CSE,3,B,rudra.kumar@example.com
S18CS144,Pooja,Bhatia,CSE,3,B,pooja.bhatia@example.com
S18CS145,Arjun,Kapoor,CSE,3,B,arjun.kapoor@example.com
S18CS146,Pooja,Kumar,CSE,3,B,pooja.kumar@example.com
S18CS147,Diya,Verma,CSE,3,B,diya.verma@example.com
S18CS148,Sai,Chopra,CSE,3,B,sai.chopra@example.com
S18CS149,Sai,Kumar,CSE,3,B,sai.kumar@example.com
S18CS150,Vihaan,Joshi,CSE,3,B,vihaan.joshi@example.com
S18CS151,Arjun,Bhatia,CSE,3,B,arjun.bhatia@example.com
S18CS152,Aadhya,Singh,CSE,3,B,aadhya.singh@example.com
S18CS153,Saanvi,Iyer,CSE,3,B,saanvi.iyer@example.com
S18CS154,Diya,Iyer,CSE,3,B,diya.iyer@example.com
S18CS155,Vihaan,Nair,CSE,3,B,vihaan.nair@example.com
S18CS156,Diya,Choudhary,CSE,3,B,diya.choudhary@example.com
S18CS157,Mira,Gupta,CSE,3,B,mira.gupta@example.com
S18CS158,Reyansh,Bansal,CSE,3,B,reyansh.bansal@example.com
S18CS159,Riya,Iyer,CSE,3,B,riya.iyer@example.com
S18CS160,Arjun,Bhatia,CSE,3,B,arjun.bhatia@example.com
S18CS161,Saanvi,Patel,CSE,3,B,saanvi.patel@example.com
S18CS162,Aarav,Malhotra,CSE,3,B,aarav.malhotra@example.com
S18CS163,Vihaan,Malhotra,CSE,3,B,vihaan.malhotra@example.com
S18CS164,Diya,Choudhary,CSE,3,B,diya.choudhary@example.com
S18CS165,Aditya,Chopra,CSE,3,B,aditya.chopra@example.com
S18CS166,Riya,Choudhary,CSE,3,B,riya.choudhary@example.com
S18EC001,Riya,Sharma,ECE,3,A,riya.sharma@example.com
S18EC002,Anaya,Bansal,ECE,3,A,anaya.bansal@example.com
S18EC003,Vihaan,Malhotra,ECE,3,A,vihaan.malhotra@example.com
S18EC004,Mira,Nair,ECE,3,A,mira.nair@example.com
S18EC005,Rudra,Bansal,ECE,3,A,rudra.bansal@example.com
S18EC006,Anaya,Verma,ECE,3,A,anaya.verma@example.com
S18EC007,Aditya,Choudhary,ECE,3,A,aditya.choudhary@example.com
S18EC008,Ayaan,Patel,ECE,3,A,ayaan.patel@example.com
S18EC009,Krishna,Desai,ECE,3,A,krishna.desai@example.com
S18EC010,Saanvi,Malhotra,ECE,3,A,saanvi.malhotra@example.com
S18EC011,Saanvi,Mehta,ECE,3,A,saanvi.mehta@example.com
S18EC012,Sai,Sethi,ECE,3,A,sai.sethi@example.com
S18EC013,Rudra,Bhatia,ECE,3,A,rudra.bhatia@example.com
S18EC014,Arjun,Kapoor,ECE,3,A,arjun.kapoor@example.com
S18EC015,Reyansh,Chopra,ECE,3,A,reyansh.chopra@example.com
S18EC016,Tara,Iyer,ECE,3,A,tara.iyer@example.com
S18EC017,Aarav,Joshi,ECE,3,A,aarav.joshi@example.com
S18EC018,Arjun,Malhotra,ECE,3,A,arjun.malhotra@example.com
S18EC019,Nisha,Bhatia,ECE,3,A,nisha.bhatia@example.com
S18EC020,Nisha,Nair,ECE,3,A,nisha.nair@example.com
S18EC021,Anaya,Bansal,ECE,3,A,anaya.bansal@example.com
S18EC022,Arjun,Iyer,ECE,3,A,arjun.iyer@example.com
S18EC023,Riya,Nair,ECE,3,A,riya.nair@example.com
S18EC024,Pooja,Choudhary,ECE,3,A,pooja.choudhary@example.com
S18EC025,Rudra,Bansal,ECE,3,A,rudra.bansal@example.com
S18EC026,Aditya,Iyer,ECE,3,A,aditya.iyer@example.com
S18EC027,Aarav,Malhotra,ECE,3,A,aarav.malhotra@example.com
S18EC028,Anaya,Kumar,ECE,3,A,anaya.kumar@example.com
S18EC029,Aarav,Iyer,ECE,3,A,aarav.iyer@example.com
S18EC030,Aadhya,Nair,ECE,3,A,aadhya.nair@example.com
S18EC031,Saanvi,Joshi,ECE,3,A,saanvi.joshi@example.com
S18EC032,Aarav,Choudhary,ECE,3,B,aarav.choudhary@example.com
S18EC033,Rudra,Singh,ECE,3,B,rudra.singh@example.com
S18EC034,Pooja,Mehta,ECE,3,B,pooja.mehta@example.com
S18EC035,Aditya,Desai,ECE,3,B,aditya.desai@example.com
S18EC036,Nisha,Patel,ECE,3,B,nisha.patel@example.com
S18EC037,Tara,Choudhary,ECE,3,B,tara.choudhary@example.com
S18EC038,Tara,Bhatia,ECE,3,B,tara.bhatia@example.com
S18EC039,Aadhya,Chopra,ECE,3,B,aadhya.chopra@example.com
S18EC040,Krishna,Chopra,ECE,3,B,krishna.chopra@example.com
S18EC041,Reyansh,Bansal,ECE,3,B,reyansh.bansal@example.com
S18EC042,Mira,Chopra,ECE,3,B,mira.chopra@example.com
S18EC043,Riya,Sethi,ECE,3,B,riya.sethi@example.com
S18EC044,Vivaan,Kumar,ECE,3,B,vivaan.kumar@example.com
S18EC045,Mira,Kapoor,ECE,3,B,mira.kapoor@example.com
S18EC046,Aadhya,Reddy,ECE,3,B,aadhya.reddy@example.com
S18EC047,Saanvi,Kapoor,ECE,3,B,saanvi.kapoor@example.com
S18EC048,Tara,Patel,ECE,3,B,tara.patel@example.com
S18EC049,Riya,Reddy,ECE,3,B,riya.reddy@example.com
S18EC050,Aarav,Nair,ECE,3,B,aarav.nair@example.com
S18EC051,Saanvi,Sharma,ECE,3,B,saanvi.sharma@example.com
S18EC052,Krishna,Iyer,ECE,3,B,krishna.iyer@example.com
S18EC053,Ira,Desai,ECE,3,B,ira.desai@example.com
S18EC054,Rudra,Gupta,ECE,3,B,rudra.gupta@example.com
S18EC055,Saanvi,Reddy,ECE,3,B,saanvi.reddy@example.com
S18EC056,Rudra,Singh,ECE,3,B,rudra.singh@example.com
S18EC057,Vivaan,Joshi,ECE,3,B,vivaan.joshi@example.com
S18EC058,Sai,Kumar,ECE,3,B,sai.kumar@example.com
S18EC059,Sai,Sharma,ECE,3,B,sai.sharma@example.com
S18EC060,Diya,Iyer,ECE,3,B,diya.iyer@example.com
S18EC061,Reyansh,Nair,ECE,3,B,reyansh.nair@example.com
S18EC062,Diya,Reddy,ECE,3,B,diya.reddy@example.com
S18EC063,Aditya,Chopra,ECE,3,B,aditya.chopra@example.com
S18EE001,Krishna,Joshi,EEE,3,A,krishna.joshi@example.com
S18EE002,Diya,Menon,EEE,3,A,diya.menon@example.com
S18EE003,Aarav,Sethi,EEE,3,A,aarav.sethi@example.com
S18EE004,Mira,Nair,EEE,3,A,mira.nair@example.com
S18EE005,Anaya,Choudhary,EEE,3,A,anaya.choudhary@example.com
S18EE006,Ayaan,Chopra,EEE,3,A,ayaan.chopra@example.com
S18EE007,Aadhya,Bhatia,EEE,3,A,aadhya.bhatia@example.com
S18EE008,Arjun,Patel,EEE,3,A,arjun.patel@example.com
S18EE009,Krishna,Desai,EEE,3,A,krishna.desai@example.com
S18EE010,Ira,Patel,EEE,3,A,ira.patel@example.com
S18EE011,Reyansh,Verma,EEE,3,A,reyansh.verma@example.com
S18EE012,Pooja,Kapoor,EEE,3,A,pooja.kapoor@example.com
S18EE013,Saanvi,Reddy,EEE,3,A,saanvi.reddy@example.com
S18EE014,Riya,Choudhary,EEE,3,A,riya.choudhary@example.com
S18EE015,Riya,Chopra,EEE,3,A,riya.chopra@example.com
S18EE016,Krishna,Verma,EEE,3,A,krishna.verma@example.com
S18EE017,Reyansh,Sethi,EEE,3,A,reyansh.sethi@example.com
S18EE018,Sai,Desai,EEE,3,A,sai.desai@example.com
S18EE019,Vivaan,Malhotra,EEE,3,A,vivaan.malhotra@example.com
S18EE020,Anaya,Gupta,EEE,3,A,anaya.gupta@example.com
S18EE021,Saanvi,Malhotra,EEE,3,A,saanvi.malhotra@example.com
S18EE022,Ira,Bhatia,EEE,3,A,ira.bhatia@example.com
S18EE023,Ira,Patel,EEE,3,A,ira.patel@example.com
S18EE024,Tara,Kumar,EEE,3,B,tara.kumar@example.com
S18EE025,Rudra,Malhotra,EEE,3,B,rudra.malhotra@example.com
S18EE026,Rudra,Bhatia,EEE,3,B,rudra.bhatia@example.com
S18EE027,Krishna,Kumar,EEE,3,B,krishna.kumar@example.com
S18EE028,Pooja,Gupta,EEE,3,B,pooja.gupta@example.com
S18EE029,Aadhya,Sethi,EEE,3,B,aadhya.sethi@example.com
S18EE030,Ira,Gupta,EEE,3,B,ira.gupta@example.com
S18EE031,Tara,Verma,EEE,3,B,tara.verma@example.com
S18EE032,Nisha,Reddy,EEE,3,B,nisha.reddy@example.com
S18EE033,Arjun,Verma,EEE,3,B,arjun.verma@example.com
S18EE034,Tara,Verma,EEE,3,B,tara.verma@example.com
S18EE035,Saanvi,Sethi,EEE,3,B,saanvi.sethi@example.com
S18EE036,Krishna,Iyer,EEE,3,B,krishna.iyer@example.com
S18EE037,Diya,Malhotra,EEE,3,B,diya.malhotra@example.com
S18EE038,Reyansh,Gupta,EEE,3,B,reyansh.gupta@example.com
S18EE039,Nisha,Sharma,EEE,3,B,nisha.sharma@example.com
S18EE040,Reyansh,Joshi,EEE,3,B,reyansh.joshi@example.com
S18EE041,Diya,Singh,EEE,3,B,diya.singh@example.com
S18EE042,Aarav,Nair,EEE,3,B,aarav.nair@example.com
S18EE043,Anaya,Verma,EEE,3,B,anaya.verma@example.com
S18EE044,Ayaan,Iyer,EEE,3,B,ayaan.iyer@example.com
S18EE045,Ayaan,Sethi,EEE,3,B,ayaan.sethi@example.com
S18EE046,Mira,Nair,EEE,3,B,mira.nair@example.com
S18IT001,Reyansh,Sharma,IT,3,A,reyansh.sharma@example.com
S18IT002,Anaya,Sethi,IT,3,A,anaya.sethi@example.com
S18IT003,Reyansh,Sharma,IT,3,A,reyansh.sharma@example.com
S18IT004,Vivaan,Singh,IT,3,A,vivaan.singh@example.com
S18IT005,Arjun,Choudhary,IT,3,A,arjun.choudhary@example.com
S18IT006,Rudra,Bansal,IT,3,A,rudra.bansal@example.com
S18IT007,Aarav,Iyer,IT,3,A,aarav.iyer@example.com
S18IT008,Diya,Joshi,IT,3,A,diya.joshi@example.com
S18IT009,Pooja,Sharma,IT,3,A,pooja.sharma@example.com
S18IT010,Arjun,Verma,IT,3,A,arjun.verma@example.com
S18IT011,Aditya,Verma,IT,3,A,aditya.verma@example.com
S18IT012,Anaya,Nair,IT,3,A,anaya.nair@example.com
S18IT013,Aadhya,Mehta,IT,3,A,aadhya.mehta@example.com
S18IT014,Saanvi,Desai,IT,3,A,saanvi.desai@example.com
S18IT015,Anaya,Desai,IT,3,A,anaya.desai@example.com
S18IT016,Arjun,Bansal,IT,3,A,arjun.bansal@example.com
S18IT017,Sai,Menon,IT,3,A,sai.menon@example.com
S18IT018,Reyansh,Kumar,IT,3,A,reyansh.kumar@example.com
S18IT019,Ayaan,Mehta,IT,3,A,ayaan.mehta@example.com
S18IT020,Diya,Malhotra,IT,3,A,diya.malhotra@example.com
S18IT021,Ira,Verma,IT,3,A,ira.verma@example.com
S18IT022,Diya,Gupta,IT,3,A,diya.gupta@example.com
S18IT023,Arjun,Patel,IT,3,A,arjun.patel@example.com
S18IT024,Vivaan,Mehta,IT,3,A,vivaan.mehta@example.com
S18IT025,Nisha,Menon,IT,3,A,nisha.menon@example.com
S18IT026,Vivaan,Bansal,IT,3,A,vivaan.bansal@example.com
S18IT027,Reyansh,Sharma,IT,3,A,reyansh.sharma@example.com
S18IT028,Pooja,Patel,IT,3,A,pooja.patel@example.com
S18IT029,Ayaan,Desai,IT,3,A,ayaan.desai@example.com
S18IT030,Diya,Desai,IT,3,A,diya.desai@example.com
S18IT031,Riya,Mehta,IT,3,A,riya.mehta@example.com
S18IT032,Reyansh,Kapoor,IT,3,A,reyansh.kapoor@example.com
S18IT033,Anaya,Iyer,IT,3,A,anaya.iyer@example.com
S18IT034,Pooja,Gupta,IT,3,A,pooja.gupta@example.com
S18IT035,Reyansh,Nair,IT,3,A,reyansh.nair@example.com
S18IT036,Diya,Reddy,IT,3,A,diya.reddy@example.com
S18IT037,Reyansh,Kapoor,IT,3,A,reyansh.kapoor@example.com
S18IT038,Diya,Kumar,IT,3,A,diya.kumar@example.com
S18IT039,Ira,Nair,IT,3,B,ira.nair@example.com
S18IT040,Pooja,Bhatia,IT,3,B,pooja.bhatia@example.com
S18IT041,Mira,Nair,IT,3,B,mira.nair@example.com
S18IT042,Aarav,Sethi,IT,3,B,aarav.sethi@example.com
S18IT043,Diya,Chopra,IT,3,B,diya.chopra@example.com
S18IT044,Vivaan,Patel,IT,3,B,vivaan.patel@example.com
S18IT045,Sai,Nair,IT,3,B,sai.nair@example.com
S18IT046,Vihaan,Iyer,IT,3,B,vihaan.iyer@example.com
S18IT047,Arjun,Iyer,IT,3,B,arjun.iyer@example.com
S18IT048,Krishna,Reddy,IT,3,B,krishna.reddy@example.com
S18IT049,Vivaan,Verma,IT,3,B,vivaan.verma@example.com
S18IT050,Aditya,Malhotra,IT,3,B,aditya.malhotra@example.com
S18IT051,Nisha,Verma,IT,3,B,nisha.verma@example.com
S18IT052,Aarav,Joshi,IT,3,B,aarav.joshi@example.com
S18IT053,Arjun,Verma,IT,3,B,arjun.verma@example.com
S18IT054,Aditya,Bansal,IT,3,B,aditya.bansal@example.com
S18IT055,Rudra,Chopra,IT,3,B,rudra.chopra@example.com
S18IT056,Vihaan,Kumar,IT,3,B,vihaan.kumar@example.com
S18IT057,Krishna,Sethi,IT,3,B,krishna.sethi@example.com
S18IT058,Anaya,Reddy,IT,3,B,anaya.reddy@example.com
S18IT059,Reyansh,Kumar,IT,3,B,reyansh.kumar@example.com
S18IT060,Sai,Desai,IT,3,B,sai.desai@example.com
S18IT061,Mira,Mehta,IT,3,B,mira.mehta@example.com
S18IT062,Krishna,Menon,IT,3,B,krishna.menon@example.com
S18IT063,Ayaan,Patel,IT,3,B,ayaan.patel@example.com
S18IT064,Tara,Iyer,IT,3,B,tara.iyer@example.com
S18IT065,Aadhya,Iyer,IT,3,B,aadhya.iyer@example.com
S18IT066,Nisha,Sharma,IT,3,B,nisha.sharma@example.com
S18IT067,Anaya,Mehta,IT,3,B,anaya.mehta@example.com
S18IT068,Rudra,Bansal,IT,3,B,rudra.bansal@example.com
S18IT069,Vihaan,Sharma,IT,3,B,vihaan.sharma@example.com
S18IT070,Arjun,Joshi,IT,3,B,arjun.joshi@example.com
S18IT071,Aarav,Kapoor,IT,3,B,aarav.kapoor@example.com
S18IT072,Sai,Choudhary,IT,3,B,sai.choudhary@example.com
S18IT073,Rudra,Singh,IT,3,B,rudra.singh@example.com
S18IT074,Aditya,Sethi,IT,3,B,aditya.sethi@example.com
S18IT075,Vihaan,Iyer,IT,3,B,vihaan.iyer@example.com
S18IT076,Diya,Choudhary,IT,3,B,diya.choudhary@example.com
S18IT077,Riya,Menon,IT,3,B,riya.menon@example.com
S18ME001,Reyansh,Malhotra,MECH,3,A,reyansh.malhotra@example.com
S18ME002,Pooja,Nair,MECH,3,A,pooja.nair@example.com
S18ME003,Riya,Verma,MECH,3,A,riya.verma@example.com
S18ME004,Ayaan,Patel,MECH,3,A,ayaan.patel@example.com
S18ME005,Anaya,Reddy,MECH,3,A,anaya.reddy@example.com
S18ME006,Aditya,Verma,MECH,3,A,aditya.verma@example.com
S18ME007,Arjun,Gupta,MECH,3,A,arjun.gupta@example.com
S18ME008,Aarav,Bhatia,MECH,3,A,aarav.bhatia@example.com
S18ME009,Diya,Kapoor,MECH,3,A,diya.kapoor@example.com
S18ME010,Rudra,Iyer,MECH,3,A,rudra.iyer@example.com
S18ME011,Pooja,Sethi,MECH,3,A,pooja.sethi@example.com
S18ME012,Arjun,Mehta,MECH,3,A,arjun.mehta@example.com
S18ME013,Mira,Sharma,MECH,3,A,mira.sharma@example.com
S18ME014,Mira,Kapoor,MECH,3,A,mira.kapoor@example.com
S18ME015,Vihaan,Joshi,MECH,3,A,vihaan.joshi@example.com
S18ME016,Diya,Reddy,MECH,3,A,diya.reddy@example.com
S18ME017,Tara,Verma,MECH,3,A,tara.verma@example.com
S18ME018,Reyansh,Menon,MECH,3,A,reyansh.menon@example.com
S18ME019,Vihaan,Bhatia,MECH,3,A,vihaan.bhatia@example.com
S18ME020,Arjun,Verma,MECH,3,A,arjun.verma@example.com
S18ME021,Pooja,Kumar,MECH,3,A,pooja.kumar@example.com
S18ME022,Rudra,Sharma,MECH,3,A,rudra.sharma@example.com
S18ME023,Vihaan,Malhotra,MECH,3,A,vihaan.malhotra@example.com
S18ME024,Vivaan,Reddy,MECH,3,A,vivaan.reddy@example.com
S18ME025,Aditya,Bhatia,MECH,3,A,aditya.bhatia@example.com
S18ME026,Sai,Kapoor,MECH,3,A,sai.kapoor@example.com
S18ME027,Pooja,Iyer,MECH,3,A,pooja.iyer@example.com
S18ME028,Rudra,Verma,MECH,3,A,rudra.verma@example.com
S18ME029,Tara,Kumar,MECH,3,A,tara.kumar@example.com
S18ME030,Aarav,Patel,MECH,3,A,aarav.patel@example.com
S18ME031,Nisha,Mehta,MECH,3,A,nisha.mehta@example.com
S18ME032,Vihaan,Bansal,MECH,3,A,vihaan.bansal@example.com
S18ME033,Riya,Choudhary,MECH,3,A,riya.choudhary@example.com
S18ME034,Krishna,Verma,MECH,3,A,krishna.verma@example.com
S18ME035,Vivaan,Chopra,MECH,3,A,vivaan.chopra@example.com
S18ME036,Ayaan,Kapoor,MECH,3,A,ayaan.kapoor@example.com
S18ME037,Vihaan,Patel,MECH,3,A,vihaan.patel@example.com
S18ME038,Diya,Chopra,MECH,3,A,diya.chopra@example.com
S18ME039,Aadhya,Verma,MECH,3,A,aadhya.verma@example.com
S18ME040,Krishna,Chopra,MECH,3,B,krishna.chopra@example.com
S18ME041,Saanvi,Malhotra,MECH,3,B,saanvi.malhotra@example.com
S18ME042,Ayaan,Menon,MECH,3,B,ayaan.menon@example.com
S18ME043,Vivaan,Iyer,MECH,3,B,vivaan.iyer@example.com
S18ME044,Arjun,Singh,MECH,3,B,arjun.singh@example.com
S18ME045,Nisha,Singh,MECH,3,B,nisha.singh@example.com
S18ME046,Vivaan,Joshi,MECH,3,B,vivaan.joshi@example.com
S18ME047,Vihaan,Chopra,MECH,3,B,vihaan.chopra@example.com
S18ME048,Arjun,Bansal,MECH,3,B,arjun.bansal@example.com
S18ME049,Aarav,Choudhary,MECH,3,B,aarav.choudhary@example.com
S18ME050,Vihaan,Gupta,MECH,3,B,vihaan.gupta@example.com
S18ME051,Pooja,Joshi,MECH,3,B,pooja.joshi@example.com
S18ME052,Anaya,Menon,MECH,3,B,anaya.menon@example.com
S18ME053,Tara,Kumar,MECH,3,B,tara.kumar@example.com
S18ME054,Krishna,Sharma,MECH,3,B,krishna.sharma@example.com
S18ME055,Diya,Sethi,MECH,3,B,diya.sethi@example.com
S18ME056,Sai,Joshi,MECH,3,B,sai.joshi@example.com
S18ME057,Reyansh,Chopra,MECH,3,B,reyansh.chopra@example.com
S18ME058,Riya,Mehta,MECH,3,B,riya.mehta@example.com
S18ME059,Saanvi,Sethi,MECH,3,B,saanvi.sethi@example.com
S18ME060,Tara,Kumar,MECH,3,B,tara.kumar@example.com
S18ME061,Vihaan,Nair,MECH,3,B,vihaan.nair@example.com
S18ME062,Pooja,Verma,MECH,3,B,pooja.verma@example.com
S18ME063,Nisha,Sethi,MECH,3,B,nisha.sethi@example.com
S18ME064,Aditya,Verma,MECH,3,B,aditya.verma@example.com
S18ME065,Krishna,Kumar,MECH,3,B,krishna.kumar@example.com
S18ME066,Ira,Singh,MECH,3,B,ira.singh@example.com
S18ME067,Aarav,Kapoor,MECH,3,B,aarav.kapoor@example.com
S18ME068,Vihaan,Malhotra,MECH,3,B,vihaan.malhotra@example.com
S18ME069,Vivaan,Nair,MECH,3,B,vivaan.nair@example.com
S18ME070,Rudra,Verma,MECH,3,B,rudra.verma@example.com
S18ME071,Arjun,Gupta,MECH,3,B,arjun.gupta@example.com
S18ME072,Diya,Sharma,MECH,3,B,diya.sharma@example.com
S18ME073,Ayaan,Menon,MECH,3,B,ayaan.menon@example.com
S18ME074,Anaya,Gupta,MECH,3,B,anaya.gupta@example.com
S18ME075,Aarav,Patel,MECH,3,B,aarav.patel@example.com
S18ME076,Diya,Kumar,MECH,3,B,diya.kumar@example.com
S18ME077,Rudra,Reddy,MECH,3,B,rudra.reddy@example.com
S18ME078,Aditya,Bhatia,MECH,3,B,aditya.bhatia@example.com
S18ME079,Tara,Joshi,MECH,3,B,tara.joshi@example.com
S17CV001,Saanvi,Bansal,CIVIL,4,A,saanvi.bansal@example.com
S17CV002,Vivaan,Verma,CIVIL,4,A,vivaan.verma@example.com
S17CV003,Vivaan,Nair,CIVIL,4,A,vivaan.nair@example.com
S17CV004,Krishna,Menon,CIVIL,4,A,krishna.menon@example.com
S17CV005,Arjun,Joshi,CIVIL,4,A,arjun.joshi@example.com
S17CV006,Vihaan,Sharma,CIVIL,4,A,vihaan.sharma@example.com
S17CV007,Riya,Malhotra,CIVIL,4,A,riya.malhotra@example.com
S17CV008,Rudra,Desai,CIVIL,4,A,rudra.desai@example.com
S17CV009,Vivaan,Malhotra,CIVIL,4,A,vivaan.malhotra@example.com
S17CV010,Sai,Kumar,CIVIL,4,A,sai.kumar@example.com
S17CV011,Reyansh,Bhatia,CIVIL,4,A,reyansh.bhatia@example.com
S17CV012,Aditya,Sharma,CIVIL,4,A,aditya.sharma@example.com
S17CV013,Pooja,Desai,CIVIL,4,A,pooja.desai@example.com
S17CV014,Diya,Kapoor,CIVIL,4,A,diya.kapoor@example.com
S17CV015,Saanvi,Desai,CIVIL,4,A,saanvi.desai@example.com
S17CV016,Vihaan,Gupta,CIVIL,4,A,vihaan.gupta@example.com
S17CV017,Aadhya,Malhotra,CIVIL,4,A,aadhya.malhotra@example.com
S17CV018,Saanvi,Sethi,CIVIL,4,A,saanvi.sethi@example.com
S17CV019,Sai,Desai,CIVIL,4,A,sai.desai@example.com
S17CV020,Aarav,Malhotra,CIVIL,4,A,aarav.malhotra@example.com
S17CV021,Saanvi,Desai,CIVIL,4,A,saanvi.desai@example.com
S17CV022,Rudra,Menon,CIVIL,4,A,rudra.menon@example.com
S17CV023,Aditya,Patel,CIVIL,4,A,aditya.patel@example.com
S17CV024,Ira,Mehta,CIVIL,4,A,ira.mehta@example.com
S17CV025,Arjun,Bansal,CIVIL,4,A,arjun.bansal@example.com
S17CV026,Sai,Kumar,CIVIL,4,A,sai.kumar@example.com
S17CV027,Riya,Malhotra,CIVIL,4,A,riya.malhotra@example.com
S17CV028,Ira,Bansal,CIVIL,4,A,ira.bansal@example.com
S17CV029,Sai,Malhotra,CIVIL,4,A,sai.malhotra@example.com
S17CV030,Vihaan,Joshi,CIVIL,4,B,vihaan.joshi@example.com
S17CV031,Ayaan,Reddy,CIVIL,4,B,ayaan.reddy@example.com
S17CV032,Ayaan,Bhatia,CIVIL,4,B,ayaan.bhatia@example.com
S17CV033,Anaya,Chopra,CIVIL,4,B,anaya.chopra@example.com
S17CV034,Saanvi,Chopra,CIVIL,4,B,saanvi.chopra@example.com
S17CV035,Pooja,Mehta,CIVIL,4,B,pooja.mehta@example.com
S17CV036,Mira,Nair,CIVIL,4,B,mira.nair@example.com
S17CV037,Sai,Kapoor,CIVIL,4,B,sai.kapoor@example.com
S17CV038,Pooja,Nair,CIVIL,4,B,pooja.nair@example.com
S17CV039,Reyansh,Bhatia,CIVIL,4,B#,reyansh.bhatia@example.com
S17CV040,Aadhya,Mehta,CIVIL,4,B,aadhya.mehta@example.com
S17CV041,Nisha,Singh,CIVIL,4,B,nisha.singh@example.com
S17CV042,Pooja,Sharma,CIVIL,4,B,pooja.sharma@example.com
S17CV043,Saanvi,Chopra,CIVIL,4,B,saanvi.chopra@example.com
S17CV044,Sai,Patel,CIVIL,4,B,sai.patel@example.com
S17CV045,Aditya,Kapoor,CIVIL,4,B,aditya.kapoor@example.com
S17CV046,Arjun,Bhatia,CIVIL,4,B#,arjun.bhatia@example.com
S17CV047,Anaya,Kapoor,CIVIL,4,B,anaya.kapoor@example.com
S17CV048,Aditya,Gupta,CIVIL,4,B,aditya.gupta@example.com
S17CV049,Riya,Bansal,CIVIL,4,B,riya.bansal@example.com
S17CV050,Ayaan,Menon,CIVIL,4,B,ayaan.menon@example.com
S17CV051,Aarav,Joshi,CIVIL,4,B,aarav.joshi@example.com
S17CV052,Aarav,Kumar,CIVIL,4,B,aarav.kumar@example.com
S17CV053,Diya,Malhotra,CIVIL,4,B,diya.malhotra@example.com
S17CV054,Aditya,Chopra,CIVIL,4,B,aditya.chopra@example.com
S17CV055,Aditya,Menon,CIVIL,4,B,aditya.menon@example.com
